IMAGE_FILE,DESCRIPTION,AUTHOR
18244-0605grec.jpg,"The St Sebastian is [PAINTER] first life-size male nude, and it is one of the key works of the artist's first years in Spain.The Saint abandoned after his martyrdom and presumed death. The style is that of around 1580. The frontal placing of the nude figure and treatment of the forms avoids a three-dimensional emphasis. The greater prominence of the setting - and of actual depth, in the vista on the right - compared with the paintings for Santo Domingo, the Cathedral and the Escorial, depends on the subjec","GRECO, El"
39252-07prese.jpg,"On the altar steps, which are imitated from Titian's Portrait of the Vendramin Family (c. 1543/47), [PAINTER] sets a scene of action unfolding almost like a film: as the young mother in the foreground of the picture goes down the steps after performing the ritual, Mary has approached the altar. Once she has made the requisite offerings for ritual purification and presented her son, the next woman, already visible with her child in her arms below the altar, will ascend the steps to the priest. The special i",TINTORETTO
17042-still01.jpg,"Catalogue numbers: F 216j, JH 1059","GOGH, Vincent van"
43009-03lynx3.jpg,"The portrait was an artistic genre that Veronese had cultivated ever since the beginning of his career. He painted portraits while in Verona, then his contact with the Venetian world refined his portrait-painting skill. His portraits from the early 1560s are numerous and constitute one of the high points of sixteenth-century Venetian portraiture","VERONESE, Paolo"
17192-cypres03.jpg,"Catalogue numbers: F 719, JH 1725","GOGH, Vincent van"
10115-20virgin.jpg,[PAINTER]'s painting is placed on the Baroque high altar in the Innsbruck Cathedral. The photo shows the weekday view of the altar,"CRANACH, Lucas the Elder"
17072-paris22.jpg,"Catalogue numbers: F 363, JH 1351.The sitter in this portrait was the colour-merchant Tanguy, a Breton peasant who had settled in Paris and ran a small paint shop in the Rue Clauzel, much frequented by vanguard artists. His shop had become a kind of gallery of their paintings, for Tanguy would take paintings on deposit as credit for the painting materials he supplied. [PAINTER] painted two portraits of Père Tanguy in the autumn and early winter of 1887, both against a background composed of Japanese colour w","GOGH, Vincent van"
39510-25procur.jpg,"Compared with the official portraiture of an earlier generation, Titian's portrait is endowed with a new effect of physical presence and with a new grandeur of scale. In these respects it was the model for later portraits of Venetian noblemen and office-holders, as in [PAINTER]'s Portrait of a Procurator of St Mark's. In its composition, this portrait looks back to Titian's portraits of robed dignitaries such as Jacopo Dolfin, while expanding further the length and the scale",TINTORETTO
33891-06noremb.jpg,"Catalogue number: Bredius 213.Despite the fact that it bears [PAINTER]'s signature and a date (upper right: [PAINTER] 1637), the well-known portrait of Eleazer Swalmius is probably not by the master himself, to whom it has traditionally been attributed, but from his Amsterdam studio. The portrayal is sober, simple and life-size; the colouring is muted, and the use of light serves to emphasise the face and hands of the sitter",REMBRANDT Harmenszoon van Rijn
18233-0503grec.jpg,"Painted for the central panel of the High Altarpiece of the church of Santo Domingo el Antiguo, Toledo, the commission which brought him to Spain. This, the first work executed in Spain, is the only painting by [PAINTER] bearing the date of its execution. It is the first large-scale painting by his hand.There is a clear reminiscence of Venetian paintings of the subject, and specifically of Titian's early masterpiece in the church of the Frari in Venice, but the treatment is his own. The Virgin rises as from ","GRECO, El"
39485-03sansov.jpg,"Unless an artist provided state portraits, for instance of the Doges, which were usually paid for at the rate of 25 ducats each, there was not much money to be earned by portrait painting. Men of letters who were [PAINTER]'s friends and whose portraits he painted usually recompensed him only with a public letter or a verse eulogy. However, [PAINTER] accepted many commissions for private portraits, particularly in his youth, since they brought him into contact with people of importance, and enabled him to ",TINTORETTO
16997-nuenen12.jpg,"Catalogue numbers: F 156, JH 569.In December 1884 [PAINTER] set himself the task of painting and drawing a large series of portraits of the peasants in Brabant. In this group of works he did not want to portray individuals but sought to characterize a type: the peasant. Rather than seeking beauty, he was looking for models that had rough, flat faces with low foreheads and thick lips.The present bust-length portrait is a good example of the type of portraits [PAINTER] was envisioning. It shows a woman with hea","GOGH, Vincent van"
18198-0204grec.jpg,"Small portable altarpiece with hinged wings, painted on both sides, of a type similar in form to others produced in Crete in the sixteenth century, but with an Italian Renaissance frame. The subjects on the front, from left to right, are the Adoration of the Shepherds, the Allegory of a Christian Knight, and the Baptism; and on the back, the Annunciation, Mount Sinai, and Adam and Eve.The theme of Mount Sinai, on the back of the central panel, was of Cretan origin, and faithfully repeats a traditional Byzan","GRECO, El"
32765-04oddi1.jpg,"Extant drawings demonstrate the tremendous amount of thought which [PAINTER] put into the realization of the Oddi Altarpiece and some details, notably the highly individual faces of the Apostles and the serene landscape in the background, are quite masterful. But the most meaningful passages are found in the predella scenes: the vast space which opens out beneath the colonnades of the Annunciation; the highly animated Adoration of the Magi; and the free quality of the atmosphere in the Presentation in the Tem",RAFFAELLO Sanzio
39261-2st_paul.jpg,"Just before he is beheaded with a huge two-handed sword, Paul raises his bound hands in a last prayer. An angel is bringing him a laurel wreath and the palm of martyrdom. The armour, which appears much too powerful for his emaciated old body, is an armour in the ancient Roman style",TINTORETTO
33406-07passio.jpg,"Catalogue number: Bredius 554.This monochrome sketch in oils is fairly closely related to the painting of the same subject (in the Alte Pinakothek, Munich) which [PAINTER] completed in 1639 as part of a series on the Life of Christ for the Stadholder, Prince Frederick-Hendrick of Orange (1584-1647).[PAINTER] normally used drawings rather than oil sketches as preparatory studies for his paintings, and some scholars have therefore concluded that the Glasgow sketch was originally made for an etching, which was",REMBRANDT Harmenszoon van Rijn
43000-3finding.jpg,Veronese illustrated the Bible story in which the infant Moses was found by Pharaoh's daughter in a reed basket floating on the Nile. The princess and her ladies-in-waiting look with surprise at the find.,"VERONESE, Paolo"
17061-paris11.jpg,"Catalogue numbers: F 354, JH 1270.This painting affords an instructive comparison with Monet's tranquil The River, Bennecourt (Art Institute, Chicago) painted twenty years earlier","GOGH, Vincent van"
35368-05religj.jpg,"This picture reflects Rubens 's interest in classical sculpture, he transformed Sebastian's contorted and writhing body into that of a noble young warrior based on antique prototypes. Rubens painted this picture during his first trip to Rome in 1602, or a few years later after his return to the city in 1606-08","RUBENS, Peter Paul"
17101-2maries1.jpg,"Catalogue numbers: F 415, JH 1465.At the end of May 1888 van Gogh took a trip to Saintes-Maries-de-la-Mer, a fishing village on the Mediterranean coast. He painted here two seascapes (F 415 and F 417) and a view of the village (F 416) along with a number of drawings that he based paintings on once he was back in his studio. The present Seascape is one of the two compositions of the Mediterranean he completed during his stay","GOGH, Vincent van"
16034-franc12.jpg,"This is the twelfth of the twenty-eight scenes (twenty-five of which were painted by [PAINTER]) of the Legend of Saint Francis.The five scenes from The Vision of the Flaming Chariot to St Francis in Ecstasy (No. 8-12) are characterized by inferior workmanship, especially in the figures.This scene was executed partly by assistants",GIOTTO di Bondone
18287-1002grec.jpg,"The painting was part of the High Altar in the parish church of Talavera la Vieja in Toledo. The other two paintings belonging to the altarpiece represent Sts Andrew and Peter. In this painting [PAINTER] set the general pattern for the subject, to be repeated in the Capilla de San José, Toledo (1597-99) and at Illescas (1603-05)","GRECO, El"
39395-3flight.jpg,"As so often with [PAINTER], this painting is matched with the utmost exactitude to its situation on the ground floor Sala Inferiore of the Scuola Grande di San Rocco: in the arching branch on the left, the curve of the palm fronds on the right, and the roughly circular view of the sky at the centre, the painter echoes the shape of the windows flanking the picture with astonishing precision. Like the needy people who waited for charitable donations on the bench below the painting, the Holy Family seems to b",TINTORETTO
32878-0ceiling.jpg,"The ceiling design is attributed to Sodoma, but he painted only the central octagon and the small spaces between the tondi. [PAINTER] painted the personifications of Philosophy, Poetry, Theology, and Justice, as well as the four large panels in the corners, whose subjects refer to the two adjacent personifications. The architectural frames and their decorations are thought to be the work of a German painter, Jan Ruysch",RAFFAELLO Sanzio
16402-mary01.jpg,The picture shows the fresco before the restoration completed in 2002,GIOTTO di Bondone
17287-selfpo14.jpg,"Catalogue numbers: F 77v, JH 1304","GOGH, Vincent van"
33595-137portr.jpg,"Catalogue number: Bredius 323A.The sitter of this painting was probably Lodewijk van Ludick (1607-1669), a shadowy non-artist in the Amsterdam art world. He was an associate of [PAINTER] from 1653 on. They did deals in art, in real estate, in cash, in credit. Although van Ludick backed [PAINTER] financially in the 1650s, his own situation deteriorated so badly that he had to sell his art collection",REMBRANDT Harmenszoon van Rijn
17010-nuenen25.jpg,"Catalogue numbers: F 117, JH 946.In the autumn of 1885 [PAINTER] painted the Still-Life with Open Bible in which he juxtaposed his own preferences and ideas with those of his father who was the Minister of the small Reformed congregation in Nuenen, and who had difficulties understanding his son's life-style and the choices [PAINTER] made as a painter.The painting is dominated by the Bible, a fine and huge edition, sober, melancholy, leather-bound, pathetic. Beside it is an extinguished candle, a traditional p","GOGH, Vincent van"
32944-051portr.jpg,"Circa 1800 it was believed that the painting is self-portrait. Later attempts were made to identify the sitter as Duke of Urbino, Francesco Maria della Rovere, or the Duke of Mantua Federigo Gonzaga, or even it was suggested that it might be the portrait of a woman. The painting was looted by the Germans in 1939 and disappeared",RAFFAELLO Sanzio
32793-29christ.jpg,"Leonardo's influence is particularly strong in the Blessing Christ in Brescia. Here Christ is shown emerging from the tomb. He is no longer an object of compassion, as in 14th and 15th century panels. Rather, he is depicted as the Resurrected Christ; he still bears the symbols of the Passion, the crown of thorns and the marks of the nails which bound his hands and feet to the Cross. Every element of the artist's experience with Perugino has by now been abandoned. The figure displays a smoothness of surface ",RAFFAELLO Sanzio
17132-arles54.jpg,"Catalogue numbers: F 486, JH 1620.During his three-month stay in Arles Gauguin encouraged [PAINTER] to abandon his predominantly Naturalist aesthetic principles, his need to paint directly from the motif. Gauguin argued that the artist should experiment more freely with the motif, using devices such as flattened areas of pure colour and a more decorative and abstracted line. He had brought with him examples of Émile Bernard's recent work in this direction. [PAINTER], desirous of keeping up with his fellow van","GOGH, Vincent van"
39744-10mirror.jpg,"Though almost in profile, Venus shows her awareness of the spectator in the teasing fragment of her reflection in the mirror where she appears looking directly out. X-rays show that her cloak is a reworking of that worn by a male sitter in a double portrait underneath which [PAINTER] partially erased and painted over",TIZIANO Vecellio
18349-1414grec.jpg,"Diego de Covarrubias y Leiva (1512-1577) was the elder brother of Antonio de Covarrubias, a close friend of [PAINTER] and reputedly one of the most learned men of his time. Diego was a distinguished churchman, canon lawyer and administrator. [PAINTER] never met him, and despite its lively character the painting was based on a portrait by Alonso Sánchez Coello showing Covarrubias when sixty-two years old.The painting has a pendant, also in the Museo de [PAINTER], showing Diego's younger brother Antonio - an aut","GRECO, El"
10283-01princ2.jpg,"There is a companion piece showing a prince. The two children, dressed in characteristic Saxon costumes of the finest type, have been thought to be brother and sister, perhaps the children of Duke George the Bearded. The crown worn by the boy, however, signifies his engagement to be married, and the girl is likely to be his future bride. [PAINTER], court painter at Wittenberg and the leading artist in Saxony, was in great demand as a portraitist; these two paintings well explain the master's popularity","CRANACH, Lucas the Elder"
39750-15youth.jpg,This work belongs the final months of [PAINTER]'s life. It was in his studio at his death and was then sold off by his son Pomponio.The mysterious subject matter of this disturbing painting is not known. It is one of the last works by the artist,TIZIANO Vecellio
18386-1713grec.jpg,The painting is signed 'doménikos theotokópoulos epoiei'. The attribution to [PAINTER] is universally accepted by critics,"GRECO, El"
39699-05sacre0.jpg,"Sacred and Profane Love, [PAINTER]'s masterpiece, was painted when he was about twenty-five to celebrate the marriage of the Venetian Nicol&#242; Aurelio (coat of arms on the sarcophagus) and Laura Bagarotto in 1514. The bride dressed in white sitting beside Cupid is assisted by Venus in person. The figure with the vase of jewels symbolizes `fleeting happiness on earth' and the one bearing the burning flame of God's love symbolizes `eternal happiness in heaven'. The title is the result of a late 18th-century i",TIZIANO Vecellio
39575-11padua1.jpg,"One of [PAINTER]'s scenes in the Scuola del Santo depicts The Miracle of the Newborn Child. St Anthony worked a miracle in which a newly born child spoke in defence of his mother, who had been accused of adultery. The closely observed, very individual faces show [PAINTER]'s mastery of his craft, even at this early stage of his career",TIZIANO Vecellio
35554-05pallav.jpg,"This large portrait of a noble woman was executed by [PAINTER] during his stay in Genoa.The fine full-length portraits of ladies from the highest social circles in Genoa possess a pronounced Venetian stamp. This port and trading city was governed by a city oligarchy, consisting of members of aristocratic families such as the Pallavicinis, Durazzos, Grimaldis, Imperiales and Spinolas, who controlled the banking, economy and politics of the republic. These members of Genoese urban aristocracy were painted by Rub","RUBENS, Peter Paul"
39771-15girlfa.jpg,"In the 1560s [PAINTER] began to record himself and his family. His daughter Lavinia, who was born after 1530, has been associated with the Girl with a Fan as well as with the Young Woman with a Dish of Fruit, and both portraits are characterized by a pride and affection that suggests a strong personal bond with the artist. The Prado Self-Portrait of c. 1560 shows [PAINTER] as withdrawn and distant in near profile, in contrast to an earlier Self-Portrait in Berlin, where he appears without the tools of his trade b",TIZIANO Vecellio
35634-03sketch.jpg,"By the early 1620s Rubens had perfected the art of giving an evocative depiction of the most static as well as the most complicated and dramatically charged subjects from religious and secular literature. It is therefore no coincidence that around this time and in the years following he designed the cycles, that form perhaps the creative culmination of his whole career. In these new tasks - and partly because of their unprecedented scale - his style showed innovations  first evident in the great series he w","RUBENS, Peter Paul"
39745-10mirrox.jpg,"The canvas, cut to the right, is one of the many variations of the very popular subject painted in the workshop of [PAINTER]. Venus with a Mirror had achieved a remarkable success so dozen of copies were made. None of the variants, now treasured in many museums and collections, can be undoubtably attributed to [PAINTER], although the studies tend to identify the 'original one' exhibited at the National Gallery in Washington. The painting from the collection Franchetti, for a certain softness of constructiveness, ",TIZIANO Vecellio
39352-08vision.jpg,"On this large oval, Ezekiel, under the commanding gesture of the Father, watches while the human bones become recovered with flesh. The three figures of the Eternal Father, of Ezekiel and of the naked man, built up in schemes of strong figurative contrasts, seem to force the actual limits of the painting",TINTORETTO
35593-11family.jpg,"[PAINTER] married his second wife, the beautiful 16-year-old Helene Fourment, in 1630, when he was 53. This painting celebrates their marriage, and the luminosity of the colours and the ebullient presentation of the figures makes this one of [PAINTER]'s most magnificent achievements. He has related his marriage to the theme of the Garden of Love; the fountain, the trellis, and the caryatid are symbols of fertility. The warm, intimate expression of the painter and the gentle caress of his hand attest to his love f","RUBENS, Peter Paul"
17149-portra01.jpg,"Catalogue numbers: F 424, JH 1488.In Arles van Gogh made the acquaintance of a Zouave, a soldier in the Algerian Infantry. He persuaded him to sit for three paintings and two drawings, and in return gave him advice on his painting. [PAINTER] painted his friend in full Zouave uniform, brilliant in colour and exotic in style. He wrote to his brother of the difficulties he had encountered in managing the harsh and incongruous colours of the uniform, but explained that he liked to be working on vulgar, loud port","GOGH, Vincent van"
39667-06carryi.jpg,"In this painting, which is also known as Christ and the Cyrenian, [PAINTER] vividly conveys the intense, physical suffering experienced by Christ as he is bowed down by the weight of the cross. The beholder is encouraged to meditate on the physical realism of the scene and empathise with Christ",TIZIANO Vecellio
39598-3martyr.jpg,"At the close of the 1520s, [PAINTER] completed what used to be considered one of his finest works, The Death of St Peter Martyr. Tragically, it was destroyed in 1867  by fire in the Chapel of Rosary, where the painting was deposited at the time of the fire. The painting presently displayed in the Basilica is an 18th-century copy by Niccol&#242; Cassala.A vivid ekphrasis by Aretino describes how ""you would comprehend all the living terrors of death"" in the face and flesh of the man on the ground, and perceive """,TIZIANO Vecellio
10226-1venus01.jpg,"This is the earliest of [PAINTER]'s mythological paintings and the first in Germany depicting a naked Venus and Cupid. The interest in mythology which often served as a pretext for a display of nudity, may have been dictated by humanist fashion. At the same time, [PAINTER]'s strict sense of propriety caused him to accompany the depiction with a moralising Latin couplet: ""Reject Cupid's lasciviousness with all your might, or else Venus will possess your blinded soul.""The composition of the painting is strongly i","CRANACH, Lucas the Elder"
42971-1maggior4.jpg,"On the ceiling decoration of the Sala del Maggior Consiglio great importance was given to the victories of the Venetian army in conquering the mainland; along the wall to the dispute between Alexander III and Frederick Barbarossa, who reached an agreement in Venice with the political mediation of Doge Sebastiano Ziani; and to the events of the Fourth Crusade, led by Doge Enrico Dandolo in the early years of the 13th century.Veronese's Siege of Scutari is one of the thirty five panels on the ceiling of the S","VERONESE, Paolo"
35388-21religi.jpg,"Christ looks a bit like [PAINTER], representing the artist's desire to resemble his saviour","RUBENS, Peter Paul"
39316-17ceilin.jpg,"The sixteen allegorical figures around the central painting on the ceiling of the Sala dell'Albergo are portrayed in forced and artificial poses and attitudes of truly Mannerist origin. They were particularly studied by [PAINTER] in preliminary drawings. In these allegories, the perspective-illusionistic effect presents the figures in formal solutions of flowing complexity.This female figure is portrayed in flight, her arms open in a gesture of silent adoration and it is here that some have wished to ident",TINTORETTO
16471-4crucif1.jpg,"The crucifix was first attributed to [PAINTER] by Lorenzo Ghiberti, who in his Commentaries quoted other works of the master in the altars of the church of Ognissanti, like the Virgin of Ognissanti and the Dormitio Virginis. Originally it was probably located on the presbytery, dominating the nave and the faithful, near the Virgin of Ognissanti.In poor condition, it was kept in a room adjacent to the basilica and attributed to an artist close to [PAINTER] and possessing great pictorial capacities.The work was res",GIOTTO di Bondone
42887-1door2.jpg,"The picture shows a girl, presumably a member of the Barbaro household, apparently entering the Sala a Crociera almost by chance, but it is in fact one of the painted trompe l'oeil that still captivate visitors to the Villa Barbaro in Maser","VERONESE, Paolo"
39254-08gigli1.jpg,"Like its counterpart, the Evangelists Luke and Matthew, this painting can almost be described as brunaille (painting in brown on brown). Where the hem of St Mark's garment hangs down, it can be seen that [PAINTER] left large areas of the dark ground as it was; he had to paint the picture and deliver it ready for installation within a very short time.These two paintings adorned the inner sides of two organ wings, and were therefore visible when the organ was being played. [PAINTER] ingeniously refers to th",TINTORETTO
35602-05landsc.jpg,"The four figures at the right side of the painting are Philemon and Baucis, as well as Mercury and Zeus","RUBENS, Peter Paul"
35601-04landsc.jpg,"The painting is a companion scene to Winter (also in the Royal Collection), although it was only when both pictures were in the collection of Frederick, Prince of Wales, that they seem to have been treated as a pair.X-ray examination reveals that the priming on all the additional pieces of canvas is identical, but differs from that of the central section of this work. It appears that the design on the initial piece of canvas had not been fully resolved in all respects by the time the extra portions were add","RUBENS, Peter Paul"
42830-04lattu2.jpg,"The painting was formerly in the church of S. Nicol&#242; ai Frari, Venice, which has been destroyed.The painting is organized as a continuous narration. On the left is the baptism, a theme usually handled statically by Veronese but here so animated that the action almost explodes around the dove of the Holy Ghost. On the right is the Temptation, with Christ being offered the possession of the kingdoms of the earth. Airy architecture dominates the landscape, into which the cities of the world have been crow","VERONESE, Paolo"
33555-084portr.jpg,"Catalogue number: Bredius 268.[PAINTER]'s portrait commissions from the regent class evaporated into thin air after 1640. However, this was not the case with merchants, manufacturers, tradesmen and professionals. The rate at which [PAINTER] painted and etched portraits of people in this category never deviated after 1636.[PAINTER]'s sitters of the 1640s and 1650s included numerous rentiers like Jan Six and Nicolaes Bruyningh (c. 1629-1680). Both men indulged themselves with high living and art collecting, l",REMBRANDT Harmenszoon van Rijn
17262-auvers22.jpg,"Catalogue numbers: F 762, JH 2020","GOGH, Vincent van"
18250-0611grec.jpg,"A priest and a nobleman, probably the patrons who commissioned the painting, are shown praying before Christ on the cross. (It is assumed by some scholars that they are the brothers Diego and Antonio Covarrubias.) [PAINTER] has included realistic details such as the drops of blood trickling from Christ's forehead, hands and feet, while leaving his torso and legs unstained. Light and shadow model Christ's musculature, the elongation of his contorted body enhancing a sense of his suffering. Above his head a sh","GRECO, El"
39459-3lastsup.jpg,"The church of San Giorgio Maggiore was built on the San Giorgio Island between 1566 and 1600 using the design of Palladio. After 1590 the workshop of [PAINTER] was commissioned to paint big canvases for decorating it. Due the large number of commissions, [PAINTER] in his late years increasingly relied on his coworkers. However, three surviving paintings placed in a chapel consacrated in 1592 - The Jews in the Desert, The Last Supper and The Entombment - were certainly painted by [PAINTER] himself.Tintore",TINTORETTO
18433-2205grec.jpg,"'And when he had opened the fifth seal, I saw under the altar the souls of them that were slain for the word of God . . . And they cried with a loud voice . . . And white robes were given to every one of them . . .' (Revelation of St John, VI, 9-11).The Opening of the Fifth Seal is a large fragment of one of three altarpieces [PAINTER] contracted to paint in 1608 for the church of the Hospital of St John the Baptist (the Tavera Hospital). Located just outside the walls of Toledo, the hospital was founded in ","GRECO, El"
17129-arles51.jpg,"Catalogue numbers: F 478a, JH 1605","GOGH, Vincent van"
17184-2enclos7.jpg,"Catalogue numbers: F 641, JH 1795.Van Gogh often painted this view from his hospital window at Saint-Rémy.Even when they are merely a background, the mountains can be menacing. This painting shows the mountains so close that our fear of confinement is automatically redoubled. The stone wall and the rocky crags complement each other; the mountainside makes it impossible for us to see the blue sky and eliminates the sense of horizon.","GOGH, Vincent van"
32891-1expuls.jpg,"In the Stanza di Eliodoro [PAINTER] enhances his compositions by breaking up the symmetry and the enclosed rhythm of the Stanza della Segnatura with more lively and colourful effects. These trends appear first in the Expulsion of Heliodorus.The focal point of the scene is no longer at the centre. Rather, it is shifted to the right. Here Heliodorus and his followers, profaning the Temple of Jerusalem, are driven out by an armed rider and by two running figures. In the depiction of the rider and the two hoverin",RAFFAELLO Sanzio
42990-4lucretia.jpg,"Lucretia, the virtuous wife of Lucius Tarquinius Collatinus, committed suicide, as she could not endure the shame of being raped by Sextus Tarquinius, as Livy related. This deed secured the legendary Roman lady a place in the series  of exemplary females that in European  painting, particularly in court circles, were depicted as examples of virtue","VERONESE, Paolo"
42850-1emmaus.jpg,"The magnificent decorative style, developed in the Villa Maser, was taken even further in the 1560s, in a series of large paintings on the common theme of suppers at which Christ was present. Veronese used the stories from the Gospels as an excuse to stage sumptuous feasts in sixteenth-century dress inside grandiose and theatrical architectural perspectives, producing realistic representations of social life at the highest level. The Supper in Emmaus (Louvre, Paris), the Supper in the House of Simon (Galler","VERONESE, Paolo"
33546-67portra.jpg,"Catalogue number: Bredius 108.The painting is interpreted as a representation of Flora, the goddes of flowers. It was influenced by the Italian Renaissance art, namely by the Flora of Tiziano which was in a collection of Amsterdam that time (presently it is in the Uffizi Gallery).",REMBRANDT Harmenszoon van Rijn
10270-03juris1.jpg,"According to an inscription added later to the back of the painting, the sitter of this portrait is Johann Stephan Reuss (died 1514), rector of the University of Vienna. The pendant of this painting, representing the jurist's wife, is in the Germanisches Nationalmuseum in Nuremberg. However, this later information is misleading, since the statutes of the University of Vienna state that the rector has to remain single. To judge from his costume, the sitter is certainly an academic, probably a jurist.Husband ","CRANACH, Lucas the Elder"
42894-1view1.jpg,"Painted Corinthian columns and ""arcades"", presumably carried out by Veronese's brother and assistant Benedetto Caliari, form a light architectural framework for the extraordinarily delightful trompe l'oeil landscapes with small figures and classical buildings. A continuous plaster cornice provides an upper edge and three-dimensional wall articulation, and was - like the door frames - presumably done to a design by the painter. In 1648, Veronese's biographer Carlo Ridolfi was the first to identify the musici","VERONESE, Paolo"
10081-09altar.jpg,"One of the Virgin's two stepsisters, also named Mary, married with Alphaeus and produced the Apostles James the Less and Joseph (depicted on the left wing) and Simon and Jude (depicted on the central panel).The full-length figure is Duke John the Steadfast","CRANACH, Lucas the Elder"
39256-09george.jpg,"St George and the Dragon is a small, even miniature, painting in the context of [PAINTER]'s work, detailed and highly finished. It was probably commissioned as a private altarpiece, and the conventional arched vertical format had never before, and has rarely since, been used to such dynamic and disturbing effect. The imagery also is unusual. The story of St George of Cappadocia, Roman officer and Christian martyr, was made popular in Western Europe through The Golden Legend, a calendar-book of tales of the",TINTORETTO
33017-18farnes.jpg,"[PAINTER]'s pictorial narrative in the Loggia di Psiche begins in the spandrels of the short side on the left as one enters and continues along the spandrels to the right to the second short side and then along the entrance side. These triangular surfaces represented a problematic format for artists. [PAINTER] solved this challenge in ever new and surprising ways, causing the form of the painting's support and the composition of its figures to interact in particularly fortuitous and varied manners.In the final ",RAFFAELLO Sanzio
33385-08newtes.jpg,"Catalogue number: Bredius 602.In this painting the light and shadow are closely interwoven. A fluctuation from the one to the other takes place, producing a tenebrous atmosphere, full of mysterious effect. But more than this is achieved: by the fluctuating light the figure is expressly connected with the surrounding space, and the space itself is drawn into the representation. It becomes a vibrant, living medium. Space and figure in [PAINTER]'s art now share one inseparable existence and are equally express",REMBRANDT Harmenszoon van Rijn
35605-07landsc.jpg,"On the edge of a wood, through which flows a stream, stands a herd of cattle. The last rays of the evening sun are shining through the trees, bathing the landscape in warm light. As maids from the nearby farm milk the cows, a wildfowler fires at a duck. The great variety of tree-trunks and foliage, of plants and animals, typifies that natural scheme of things in which air and water, light and warmth, sunshine and rain are provided in accordance with God's plan. That a peaceful life and the threat of death a","RUBENS, Peter Paul"
16507-13stefan.jpg,"The picture shows the right panel on the side showing Christ. The scene depicts the Martyrdom of St Paul.Against the golden background an amazingly deep landscape stretches out, representing the place where the apostle Paul was beheaded: on the hill on the right we can recognize the lighthouse of Ostia. Opposite this tower, a maiden is thrown the cloth used to catch the saint's blood by his spirit. In the foreground, we see the executioner in the centre of the picture, separating the group of mourners aroun",GIOTTO di Bondone
16376-chris04.jpg,The picture shows the fresco before the restoration completed in 2002,GIOTTO di Bondone
17037-flower10.jpg,"Catalogue numbers: F 324, JH 1194.While van Gogh worked on self-portraits and figure studies to master the representation of human form, during his stay in Paris he painted a large series of flower still-lifes in order to investigate the possibilities of colour. Among the flower still-lifes the present canvas is perhaps the most brilliant and exuberant of its kind. It is characterized by luxurious colour and spontaneous but sure brushwork. Against a loosely painted blue background the artist placed a bouque","GOGH, Vincent van"
16403-mary02.jpg,The picture shows the fresco before the restoration completed in 2002,GIOTTO di Bondone
33645-04landsc.jpg,"Catalogue number: Bredius 442.In the 1630s, landscapes was to remain in the background of [PAINTER]'s biblical paintings. The landscape backgrounds in these paintings - views through on the left, punctuated by impressive buildings - succeed in varying measure in avoiding the feel of a backdrop rather than real space. For the first time in the Landscape with the Good Samaritan are the figures of a biblical story truly immersed in the world.The figural scene refers to the parable in the Gospel of St Luke on t",REMBRANDT Harmenszoon van Rijn
10228-1venus03.jpg,"[PAINTER]'s depictions of the female nude, with their sophisticated sensuality and smooth, sinuous contours, have long been among the most coveted and successful of his creations. This example, which dates to 1525, is among the earliest of [PAINTER]'s intimate small scale panels of the subject of Venus and Cupid","CRANACH, Lucas the Elder"
10294-05luthe1.jpg,"It is probable that this panel had a pendant, now lost, representing Luther's wife. After the marriage to Katharina von Bora in 1525, [PAINTER] painted many double portraits of the couple. Even though the marriage portraits of 1525-26 were produced in series, they are all of high quality, clearly intended for important clients, and for the most part Cranch the Elder painted at least the facial areas himself","CRANACH, Lucas the Elder"
18204-0209grec.jpg,"In the eighteenth century this painting was attributed to Giovanni Lanfranco, and later to a member of the Bassano family. Since 1951 the authorship of [PAINTER] is universally accepted. However, this picture owes a great deal to the nocturnal paintings of the Bassano.According to the X-radiograph the upper part of the canvas was completely repainted, and the canvas has been cropped at the top","GRECO, El"
16006-02bay11.jpg,"The walls on either side of the window are divided horizontally. At top, the Creation of the World can be seen on the left and the Creation of Adam (Jacopo Torriti) on the right. Below these are the Building of the Ark and the Boarding of the Ark (follower of Cimabue). On the walls of the nave we can see the first three stations in the life of St Francis. The illusionistic framework of the Legend of St Francis is also visible: the rich console frieze above the coffered ceiling, which is laid out in perspect",GIOTTO di Bondone
39424-3galilee.jpg,Earlier some critics assumed that this painting is a work of El Greco,TINTORETTO
39677-02jerome.jpg,"As in many of [PAINTER]'s late works, there are justified doubts as to the extent to which [PAINTER] worked on this painting. It is indeed extremely difficult to judge whether figures as flat as those in this picture are indeed part of the artists late work. The same is true of the books and the hour-glass on the left",TIZIANO Vecellio
10324-09elect5.jpg,"Johann Friedrich I, the Magnanimous (r. 1532-1547) commissioned from [PAINTER] in 1532 sixty portrait pairs. The commission coincided with Johann Friedrich's assumption of electoral office after the death of his father Johann I, the Constant. [PAINTER] and his workshop completed the series in 1533.The present pair, small posthumous portraits, depict the brothers and Saxon electors Friedrich III, the Wise (1463-1525), and Johann I, the Constant (1468-1532), in bust length against a light blue background. T","CRANACH, Lucas the Elder"
18256-0704grec.jpg,The painting is in a bad state of conservation,"GRECO, El"
39655-03doloro.jpg,"Paintings showing the grieving Virgin were popular devotional images. This Mater Dolorosa with outstretched hands was painted in 1553-54 as the counterpart of Ecce Homo, which [PAINTER] painted for the emperor in 1548. It was was commissioned by Mary of Hungary, the elder sister of Emperor Charles V",TIZIANO Vecellio
