IMAGE_FILE,DESCRIPTION,AUTHOR,comment_length
33622-10sp1634.jpg,"This painting is not included in the Bredius catalogue. In this self-portrait the artist depicted himself with shaded eyes.In a number of self-portraits of the early Amsterdam period [PAINTER] poses and dresses himself in the same dignified, somewhat distanced air as the merchant sitters of his portraits. Like most of his sitters, he shows no attributes of his occupation",REMBRANDT Harmenszoon van Rijn,373
39084-070death.jpg,"This painting is a sketch for a much larger work, and its thickly applied and large brushstrokes indicate that it was rapidly executed","TIEPOLO, Giovanni Battista",134
41369-04tripty.jpg,"The central panel represents The Coronation of the Virgin and The Crucifixion; the left wing The Angel of the Annunciation, The Madonna of Mercy, Sts Margaret, Catherine, and Lucy; the right wing The Virgin of the Annunciation, The Nativity, Three Martyr Saints.The painter of this triptych is referred to as the Master of 1333","UNKNOWN MASTER, Italian",327
38990-09labia1.jpg,This is a bozzetto for the wall painting [PAINTER] executed in the ballroom of Palazzo Labia in Venice. It is one of the three known large-format oil versions of the banquet scene,"TIEPOLO, Giovanni Battista",177
18243-0604grec.jpg,"Portrayed as a hermit saint, Mary Magdalen sits alone outside her cave, which according to legend was at St-Baume in southern France. During the course of his career [PAINTER] developed five different compositions representing the Magdalen in penitence. This is an excellent example of the first of these developed soon after his arrival in Spain. Demand for such images was so strong that [PAINTER] had copies made in his workshop from his originals. In this painting, the refined execution of the drapery and of ","GRECO, El",931
35616-00battle.jpg,"The Battle for the Flag is a study after Leonardo da Vinci's Battle of Anghiari, the mural which was never realised in the Palazzo Vecchio in Florence","RUBENS, Peter Paul",150
18209-0302grec.jpg,"Giulio Clovio (1498-1578), a 'Greek' from Croatia, friend of [PAINTER], worked as a miniaturist in the Farnese Library. He is portrayed holding an open book, his most famous work, an illuminated manuscript the Libro della Vergine, known as the Farnese Hours (at the time in the Farnese Library, and now in the The Morgan Library and Museum, New York). The book is shown open at folios 59v, showing God the Father creating the Sun and Moon, and 60r, showing the Holy Family.The portrait was painted probably soon","GRECO, El",1168
42950-4wall1.jpg,"The immense composition is set on the end wall of the Sala del Collegio, above the thrones reserved for the members of the Collegio (the doge, six councilors, the ministers, the heads of the Council of Ten, and the general chancellor of the Republic). The doge, on the right offers thanks to the Redeemer for the victory of Lepanto. He is attended by saints and the allegorical figures of Faith and Justice","VERONESE, Paolo",406
18330-1304grec.jpg,"This painting was made for the Capilla de San José (Chapel of Saint Joseph) in Toledo, originally it was placed on the left-hand side of the high altar. The paintings for the high altar (still in place) were the Saint Joseph and the Christ Child, and above, the Coronation of the Virgin; and, for the side altars, the Saint Martin and the Beggar and the Virgin and Child with Saints were placed.Clad in gold damascened armour with a ruff typical of fashionable Toledan dress in [PAINTER] day, St Martin is shown","GRECO, El",1057
42826-02pieta.jpg,"An engraved copy dated 1582 by Agostino Carracci is the first documentary evidence of this picture, which was intended for the church of SS. Giovanni e Paolo in Venice. Apart from Christ, it shows only Mary and an angel, against a dark background. The figural composition is notable for its severe closeness of forms, with the drama lying in the interplay of the expressive heads. The innovative quality of the devotional picture is underlined by the existence of several weaker replicas and variants carried out","VERONESE, Paolo",779
17045-still04.jpg,"Catalogue numbers: F 255, JH 1124.Van Gogh painted several still-lifes of shoes or boots during his Paris period. He returned to this motif later in Arles","GOGH, Vincent van",154
17187-3enviro2.jpg,"Catalogue numbers: F 721, JH 1864","GOGH, Vincent van",33
18207-0212grec.jpg,"Possibly the sequel to the Christ driving the Traders from the Temple (Matthew, XXI, 14: 'And the blind and the lame came to him in the temple; and he healed them'). Both subjects were treated by [PAINTER] more than once in Italy. This is the smallest known painting on canvas by [PAINTER]. The painting has been cut and the group on the right is incomplete. No large-scale works are known from his Italian period, and most are quite small. He does not appear to have received any important commissions before he m","GRECO, El",1788
35509-41mythol.jpg,"Late in life, [PAINTER] made a whole series of copies of Titian - one of them is the Rape of Europa","RUBENS, Peter Paul",96
10180-2judith7.jpg,"In this panel Judith presents the severed head of Holofernes, the Assyrian general directing the siege of her city, having killed him with his own sword. The virtuous heroine, who seduced the enemy with her coquettish appeal, is dressed in an elaborate contemporary costume that is characteristic of [PAINTER]'s courtly mannerism.The painter and his workshop produced several versions of this successful composition, which contrasts the gruesome head and the serene beauty of the biblical heroine. At the lower rig","CRANACH, Lucas the Elder",594
39113-3halberd.jpg,"[PAINTER]'s fresco on the vault of the Halberdiers' Room in the Royal Palace depicts Venus charging Vulcan to forge the arms of Aeneas, a topic taken from Virgil's Aeneid and chosen for the military function of the room. The stucco decoration was executed by Bartolomeo Rusca","TIEPOLO, Giovanni Battista",273
39063-4virgil4.jpg,"Mercury, sent by Zeus, appears to the sleeping Aeneas in a dream and reminds him of his orders to establish a city in Italy. Aeneas consequently abandons Dido. The fresco shows the hero asleep on a rock in front of an unidentified landscape, while Mercury floats on a cloud above him. His hand points out of the picture, and so indicates the imminent departure of Aeneas from Carthage","TIEPOLO, Giovanni Battista",384
35652-14sketch.jpg,"[PAINTER] was very keen on classical antiquity and this sketch in the Brussels museum evokes this facet of his genius. In it Cupid is guiding by the bridle a dolphin that is slicing through the sea. In his right hand he carries a bow, on his back a quiver of arrows, illustrating a passage from the Latin poet Ovid's Metamorphoses where the little god of love is preparing to unleash arrows in order to conquer hearts for Venus, and symbolising the impatience of love.[PAINTER] was fond of Ovid's narratives, which he ","RUBENS, Peter Paul",2114
42923-5allego3.jpg,"Immediately under the ceiling painting in the Stanza del Cane there are two allegorical pairs of figures, on one side the personification of Chance (another form of Fortune) crowning a sleeping man, on the other side Saturn (who was also understood as the personification of time) and Historia","VERONESE, Paolo",293
33453-17oldtes.jpg,"Catalogue number: Bredius 516.The subject is taken from the Apocryphal History of Susanna. Two Jewish Elders, hidden in the garden, threaten Susanna that they will publicly accuse her of committing adultery with a young man unless she gives herself to them. She is eventually exonerated by the wise judge, Daniel, and the Elders are punished.The subject, like that of Bathsheba, clearly had a considerable fascination for [PAINTER] and is evidence (of which there is plenty more elsewhere in his work) that he wa",REMBRANDT Harmenszoon van Rijn,1798
39096-080rina.jpg,"Gerusalemme Liberata (Jerusalem Liberated), the great heroic epos by Torquato Tasso (1544-1595), published in 1581, not only inspired [PAINTER] to create his series of paintings in the Tasso Hall of the Villa Valmerana near Vicenza, but also to create individual portrayals such as this one. The episode involving Armida and the hero Rinaldo is set in the days of the crusades.The enchantress Armida, resting after the rigours of battle, recognizes him as an enemy and is about to slay him. But at that moment, her","TIEPOLO, Giovanni Battista",1054
38892-main09.jpg,"In addition to those in the central section of the ceiling of the main hall, four other virtues appear inside stucco frames on the walls of the room: Marital Harmony, Humility Casting Out Pride, Liberality Dispensing Gifts, and Virtue Crowning Honour","TIEPOLO, Giovanni Battista",250
33383-06newtes.jpg,"Catalogue number: Bredius 539A.The subject was an invention by the young [PAINTER]. This event of the New Testament had not been represented on its own, and had no iconographic tradition associated with it",REMBRANDT Harmenszoon van Rijn,205
33906-21noremb.jpg,Catalogue number: Bredius 296.Until the 1920s this painting was frequently exhibited as a [PAINTER]. Since then it is assigned to a pupil. In recent literature the names of Nicolaes Maes and Samuel van Hoogstraten have been advanced in connection with this panel and with similar works,REMBRANDT Harmenszoon van Rijn,285
17064-paris14.jpg,"Catalogue numbers: F 312, JH 1253","GOGH, Vincent van",33
18264-0803grec.jpg,"[PAINTER] painted many representations of St Francis, all showing him in meditation, receiving the stigmata or experiencing a vision. Devotion to St Francis was highly developed in Spain, and in [PAINTER]'s time there were in Toledo alone ten Franciscan religious institutions. Many ordinary Toledans were members of the Third Order of Saint Francis, established so that lay people could participate in the spiritual life of the Franciscans. ([PAINTER] himself was a lay Franciscan.) This serves to explain the succ","GRECO, El",550
10077-05altar.jpg,"The central panel of the triptych depicts two moments of the martyrdom, one when the lightning destroys the wheel and the other the beheading. The two equestrian men at the left are Frederic the Wise and John the Steadfast","CRANACH, Lucas the Elder",222
10092-20altar.jpg,"The two paintings in Krom&#236;&#248;í&#158;, depicting the beheading of John the Baptist and St Catherine, probably formed the two side wings of a triptych. They were commissioned by Stanislaus Thurzó (1470-1540) a patrician from Upper Hungary, the Bishop of Olmütz (Olomouc). These paintings are regarded as among [PAINTER]'s best works from the 1510s. There are several studio replicas and seventeenth-century copies of both panels.On the Beheading of John the Baptist the painter portrayed himself in the figur","CRANACH, Lucas the Elder",531
42894-1view1.jpg,"Painted Corinthian columns and ""arcades"", presumably carried out by Veronese's brother and assistant Benedetto Caliari, form a light architectural framework for the extraordinarily delightful trompe l'oeil landscapes with small figures and classical buildings. A continuous plaster cornice provides an upper edge and three-dimensional wall articulation, and was - like the door frames - presumably done to a design by the painter. In 1648, Veronese's biographer Carlo Ridolfi was the first to identify the musici","VERONESE, Paolo",766
41443-10galati.jpg,"This is one of the scenes of the Apocalypse cycle in the first bay of the nave in the church of Santa Caterina, Urbino","UNKNOWN MASTER, Italian",118
18234-0504grec.jpg,"Painted for the attic of the High Altarpiece of Santo Domingo el Antiguo, Toledo, to go above the Assumption. Probably painted 1577-78, following the Assumption. It was [PAINTER] first commission upon his arrival in Toleedo in 1577. It gained great fame in Toledo, which was artistically rather archaic and provincial, and established a successful career for [PAINTER] in the town.Here the reference is to Rome, rather than to Venice, and specifically to Michelangelo, developing the motif of the Piet&#224;. The","GRECO, El",1352
15976-20allego.jpg,"Poverty is a winged gaunt woman dressed only in rags, at whom children throw stones or brandish sticks. Christ himself marries this woman to St Francis. Numerous angels, as well as the personifications of Hope and Chastity, are present as witnesses. As offerings, two angels carry worldly goods heavenwards. The reactions of the world are depicted at either side: on the left a young man imitates Francis, and on the right the rich express ridicule",GIOTTO di Bondone,448
10332-11girl.jpg,"The Lutheran Museum at Wittenberg has a late copy of this picture, which according to local tradition represents Luther's daughter, Magdalena. However, scholars in the 20th century expressed the opinion that this could not be the case, because the child was born in 1529, and this picture could not be dated later than the 1520s, for stylistic reasons. This opinion is not universally accepted","CRANACH, Lucas the Elder",393
18291-1006grec.jpg,"The painting obviously represents a king, since all the royal attributes are present - crown, sceptre with fleur-de-lys, and 'main de justice'; he wears modern armour, except for the fact that the forearms are bare. The column, no doubt, symbolizes the might of the warrior. The night landscape under moonlit clouds in the background, recently revealed during cleaning in 2000, is reminiscent of [PAINTER] representations of Toledo in the late 1590s.Various identifications of the principal figure have been mad","GRECO, El",1567
33514-19portra.jpg,"Catalogue number: Bredius 99.The pair of this painting, depicting Stadholder Frederik Hendrik (now in the House of Orange-Nassau Historic Collection Trust, The Hague) was painted by Gerrit van Honthorst. [PAINTER] painted this portrait to match the existing portrait by van Honthorst. This pairing was a one-time incident",REMBRANDT Harmenszoon van Rijn,321
38951-02virgin.jpg,"The saint stands in profile at the steps of an altar in front of a highly-developed architectural background. His gaze diverted upward in astonishment, he experiences the manifestation of the Mother of God and her Child, who appear to float in the interior of the church on a cloud, accompanied by angels. The rendering of the material of the robes is particularly impressive, as is the mist-like quality of the cloud, which almost turns the vision into an actual happening","TIEPOLO, Giovanni Battista",473
35639-06sketci.jpg,"This sketch painted in oil on panel is [PAINTER]' spirited interpretation of a ceiling fresco designed by Francesco Primaticcio for a room in the Galerie d'Ulysse at the royal ch&#226;teau of Fontainebleau, now destroyed. Primaticcio's own design, which places Apollo's chariot directly above the head of the viewer, survives only in the form of a red chalk drawing preserved at the Louvre, Paris. The source of inspiration for this audacious di sotto in s&#249; composition can be found in a ceiling painting by Gi","RUBENS, Peter Paul",599
16048-franc21.jpg,"This is the twenty-first of the twenty-eight scenes (twenty-five of which were painted by [PAINTER]) of the Legend of Saint Francis.[PAINTER]'s authorship of some parts of the last scenes is often questioned, and in the case of those in the last bay (after No. 25, usually attributed to the St Cecilia Master) denied completely.This rather damaged scene was executed mainly by assistants",GIOTTO di Bondone,381
38863-01udine.jpg,"The Gallery is decorated with stories of the Patriarchs Abraham, Isaac, and Jacob. The first scene is The Angel Announces to the Aged Sarah the Birth of a Son","TIEPOLO, Giovanni Battista",158
18355-1506grec.jpg,"Several versions have been preserved of this representation of St Francis with Brother Rufus. There is an early version in Bergamo, derived from a composition by Titian existing only in woodcut. Another version, likewise early, in the Zuloaga Museum at Zumaya, already shows wide divergences from Titian's composition.","GRECO, El",318
35569-16buckin.jpg,"George Villiers, the 1st Duke of Buckingham (1592-1628), was a royal favourite and statesman who virtually ruled England during the last years of King James I and the first years of the reign of Charles I. Buckingham was extremely unpopular, and the failure of his aggressive, erratic foreign policy increased the tensions that eventually exploded in the Civil War between the Royalists and the Parliamentarians.Buckingham, a connoisseur, had bought [PAINTER]'s collection of ancient sculpture, gems, and coins. The","RUBENS, Peter Paul",823
43011-04barbar.jpg,"Agostino Barbarigo, the famous commander of Venice, fell in the battle against the Turks at Lepanto in 1571. There is a larger painting in the Cleveland Museum showing Barbarigo in a similar representation. It is believed now that the picture in Budapest is a study to the larger painting in Cleveland","VERONESE, Paolo",301
35640-07euchar.jpg,"This picture shows one of the designs for the set of tapestries of the Triumph of the Eucharist. This series, too, was a royal commission, though here it was not royal absolutism which was glorified but the Church of Rome. The commission came from Archduchess Isabella, who ordered the set for the church of the Poor Clares' convent of the Descalzas Reales in Madrid.In the designs illusionist elements were employed, blurring the distinction between the viewer's own sphere of reality and fiction: the pictures ","RUBENS, Peter Paul",758
15972-00allego.jpg,"In the four compartments of the crossing vault the three Franciscan virtues &#151; Poverty, Obedience and Chastity &#151; are pictured and explained by inscriptions on the arches of the wall. Since the work and the writings of St Bonaventure, Francis has been conceived as the ""angel of the sixth seal"". For this reason these pictures are bound within a framework whose figurative elements allude to the Apocalypse and whose central motif is the apocalyptic Christ on the keystone of the vault.The contents of th",GIOTTO di Bondone,749
35624-060simon.jpg,"Of the examples of 'filial piety' in the literature of antiquity, that of Cimon and Pero was one of the ones that appealed most to artists of the 16th to 18th centuries in Italy and the Netherlands. Valerius Maximus tells of a certain Cimon, an aged man, who was in prison awaiting execution and who was therefore given no food. The jailer allowed Cimon's daughter Pero to visit him. She nourished him by giving him her breast. The scene is a prison cell; the white-haired prisoner, manacled, reclines in the lap","RUBENS, Peter Paul",589
33505-10portra.jpg,"Catalogue number: Bredius 161.The portrait Maurits Huygens (1595-1642) was painted as a near-companion piece to one of the painter Jacob de Gheyn III. Maurits was the brother of Constantijn Huygens, while Jacob de Gheyn was a childhood friend of Constantijn with whom he traveled to England in 1618 on an art pilgrimage.The sitters of the companion-pieces performed a rare sentimental gesture in 1632. They both had their portrait painted by [PAINTER] in two panels of the same smallish size. Apparently they agr",REMBRANDT Harmenszoon van Rijn,725
16004-01view1.jpg,The picture shows the decoration on the north wall (to the right from the entrance),GIOTTO di Bondone,83
10303-01luthe1.jpg,"Hans Luther (1459-1530), the father of Martin Luther, was the eldest son of a farming family from Möhra near Eisenach. After the birth of his eldest son he moved from Eisleben to nearby Mansfeld, where he ran a copper works which he made modestly prosperous. His wife Margaretha (1460-1531) came from Eisenach, and after the birth of the future reformer brought at least eight more children into the world.In 1527 the couple visited their son, now famous, in Wittenberg. On this occasion they may have sat to Luc","CRANACH, Lucas the Elder",748
16060-03paul.jpg,This roundel is located on the inside wall of the façade above the Ascension of Christ,GIOTTO di Bondone,86
39646-4vendra.jpg,"Returning to Venice from Rome in 1546 [PAINTER] created a remarkable group portrait of the male members of the Vendramin. Here he domesticizes official work such as Bellini's votive portrait of Doge Agostino Barbarigo as well as frescoes he had seen in the papal apartments in Rome. While the painting has the look of an impromptu gathering, it is rooted  in prestigious models that betray political motives on the part of [PAINTER] and the Vendramin.[PAINTER] adapted elements such as the steps, massive altar and flicke",TIZIANO Vecellio,1812
35401-07desce4.jpg,"The right wing of the great triptych of the Descent from the Cross is devoted to the presentation of the Infant Christ in the Temple at Jerusalem. The elderly Simeon holds the Child in his arms while the prophetess Anna, located in the shadows between Simeon and Mary, looks on joyfully. Joseph, who has brought two sacrificial doves with him, kneels down respectfully. The onlooker on the left edge of this splendid temple interior is Nicolaas Rockox, a friend of [PAINTER] and a prominent figure in Antwerp","RUBENS, Peter Paul",505
10312-05scheyr.jpg,Johannes Scheyring (1454-1516) was the rector of the University of Leipzig. His portrait by [PAINTER] was printed on the 1.000 Deutsche Mark banknote between 1964 and 1994,"CRANACH, Lucas the Elder",169
17291-selfpo18.jpg,"Catalogue numbers: F 526, JH 0309","GOGH, Vincent van",33
10161-54religi.jpg,"Recently some scholars attributed the painting to Hans Cranach, son of [PAINTER] the Elder. Since the style of father and son was very close to each other it is very difficult to differentiate between them","CRANACH, Lucas the Elder",209
18392-1805grec.jpg,"St Philip was from Bethsaida and was one of the first to be called to follow Christ. He was said to have journeyed to Scythia preaching the gospel. In the city of Hierapolis he succeeded, with the aid of the cross, in banishing a serpent or dragon which was the object of worship in the temple of Mars. As the monster emerged it gave off such a stink that many people died. The enraged priests of the temple captured Philip and crucified him. According to a tradition in the eastern Church Philip was crucified u","GRECO, El",910
33567-096portr.jpg,"Catalogue number: Bredius 279.This portrait of a young man on horseback was discovered by the great [PAINTER] scholar and Director of the Mauritshuis, Abraham Bredius, in the castle at Dzikow in Galicia in 1897. In his notebook he describes the intense excitement with which he first viewed the painting at the end of a long day's travelling. Bredius always considered it to be his greatest discovery: it was shown in Amsterdam at the [PAINTER] exhibition in the following year and in 1910 was sold to the steel ",REMBRANDT Harmenszoon van Rijn,2520
18309-1108grec.jpg,"The two paintings in the Galleria Nazionale d'Arte Antica in Rome (Adoration of the Shepherds, Baptism of Christ) were considered workshop pieces or autograph replicas of two of the three pictures that [PAINTER] executed for the Colegio de Do&#241;a María de Aragón in Madrid (now dispersed and housed in the Muzeul de Arta, Bucharest and the Museo del Prado, Madrid). However, a recent radiographic analysis (1997) has proven that they are original oil sketches by the hand of [PAINTER] himself. The presence of p","GRECO, El",1227
42828-03zulian.jpg,St Jerome is very probably the portrait of a donor. There is an exceptional quality of the artist's brushwork and a touching sentimentalism in the Christ of the Passion and the attentive angels,"VERONESE, Paolo",193
18403-1903grec.jpg,"[PAINTER] painted several views of Toledo. Seen beneath mountainous clouds the city stirred his imagination and in this painting, as in others, the representation includes an element of fantasy and is not strictly accurate. In the [PAINTER] Museum there is a painting in which a young man is seen holding up a map of the city. The map partially corrects the view of the city in which, to improve the composition as the inscription tells us, [PAINTER] gave the Hospital of Don Juan Tavera a central place in the pict","GRECO, El",1149
15999-speaking.jpg,This painting is in the lunette,GIOTTO di Bondone,31
17048-still07.jpg,"Catalogue numbers: F 340, JH 1239","GOGH, Vincent van",33
39771-15girlfa.jpg,"In the 1560s [PAINTER] began to record himself and his family. His daughter Lavinia, who was born after 1530, has been associated with the Girl with a Fan as well as with the Young Woman with a Dish of Fruit, and both portraits are characterized by a pride and affection that suggests a strong personal bond with the artist. The Prado Self-Portrait of c. 1560 shows [PAINTER] as withdrawn and distant in near profile, in contrast to an earlier Self-Portrait in Berlin, where he appears without the tools of his trade b",TIZIANO Vecellio,735
42871-7dresde.jpg,"This version of the wine miracle repeats a subject already painted by Veronese in 1562-63. The structure of the work is far simpler here and more relaxed in its coloration, but nonetheless was considered in the 17th century as a perfect example of the artist's wealth of invention.The painting - together with three other large-size works (the Adoration of the Virgin by the Coccina Family, the Adoration of the Magi, and the Road to Calvary) - was executed for the palace of the Coccina family in Venice (presen","VERONESE, Paolo",535
42782-1ceilin3.jpg,"The picture shows one of the three large paintings on the ceiling of the nave of the church of San Sebastiano: Esther Crowned by Ahasuerus (rectangular, in the centre), The Triumph of Mordecai (oval), and The Banishment of Vashti (oval).The interpretation of this pictorial subject is controversial. Veronese's biographer Carlo Ridolfi and subsequent authors identified the picture as Esther confronting Ahasuerus, but a different interpretation is now more widely accepted. Only when the Persian king Ahasuerus ","VERONESE, Paolo",700
18238-0508grec.jpg,"Painted for the side altar on the Epistle side (right) of the church, and still in place. Probably painted 1578-79, following the completion of the High Altarpiece. The presence of Saint Ildefonso, the patron Saint of Toledo, was stipulated in the documents. Diego de Castilla, the Dean of Toledo Cathedral, is probably represented in this figure, which certainly is a portrait. The figure assists in setting an ideal plane for the enacting of the mystic event. [PAINTER] has eliminated the intrusion of an incong","GRECO, El",987
16009-02bay4.jpg,The picture shows the north wall of the first bay of the nave with scenes Nos. 10-12 of the Legend of St Francis and Scenes from the Old Testament in the clerestory,GIOTTO di Bondone,164
17219-copies11.jpg,"Catalogue numbers: F 689, JH 1836","GOGH, Vincent van",33
17010-nuenen25.jpg,"Catalogue numbers: F 117, JH 946.In the autumn of 1885 [PAINTER] painted the Still-Life with Open Bible in which he juxtaposed his own preferences and ideas with those of his father who was the Minister of the small Reformed congregation in Nuenen, and who had difficulties understanding his son's life-style and the choices [PAINTER] made as a painter.The painting is dominated by the Bible, a fine and huge edition, sober, melancholy, leather-bound, pathetic. Beside it is an extinguished candle, a traditional p","GOGH, Vincent van",1045
39598-3martyr.jpg,"At the close of the 1520s, [PAINTER] completed what used to be considered one of his finest works, The Death of St Peter Martyr. Tragically, it was destroyed in 1867  by fire in the Chapel of Rosary, where the painting was deposited at the time of the fire. The painting presently displayed in the Basilica is an 18th-century copy by Niccol&#242; Cassala.A vivid ekphrasis by Aretino describes how ""you would comprehend all the living terrors of death"" in the face and flesh of the man on the ground, and perceive """,TIZIANO Vecellio,983
41479-sickshri.jpg,"This panel depicts the sick coming to pray at an Italian shrine. In the foreground, a man lies on an improvised litter very like a coffin","UNKNOWN MASTER, Italian",137
35632-01sketck.jpg,This is a sketch painted for the high altar of the Chiesa Nuova in Rome,"RUBENS, Peter Paul",71
17299-selfpo26.jpg,"Catalogue numbers: F 522, JH 1356.Shortly before he left Paris and moved to Provence in late February 1888, [PAINTER] painted this final self-portrait. He is no longer dressed as the urban dandy, but in the blue blouson of the Parisian working class. He stands before his easel, holding his palette in a pose intentionally reminiscent of a self-portrait by Rembrandt which was then in the Louvre and well known to [PAINTER]. Perhaps the painting should be read as a kind of manifesto of the new orientation in his ","GOGH, Vincent van",1381
42789-4organ1.jpg,"This scene adorns the outside wings of the carved organ of San Sebastiano. Parts of the figurative composition largely repeat an earlier picture on the same subject in Dresden. Here, the structure is much more clearly articulated and harmonious and enclosed by a large round arch. A typical feature is the introduction of various subsidiary figures required less for the event itself than for formal reasons. Also, Veronese delighted in using painterly means to explore certain movements or the qualities of the ","VERONESE, Paolo",556
16019-franc02.jpg,"This is the second of the twenty-eight scenes (twenty-five of which were painted by [PAINTER]) of the Legend of Saint Francis but this was painted first, while the first scene was the last. A stylistic difference between the first two scenes can be observed.Francis hands his valuable golden cloak to an impoverished citizen. The scene takes place in front of two rocky hills, on whose peaks two very different types of architecture rise up - the world of the city and of the cloister confront one another here. The",GIOTTO di Bondone,746
35571-18chmaid.jpg,"Formerly it was assumed that the sitter was a chambermaid of Infanta Isabella, the Governess of Netherlands. However, it is believed - because of the similarity to a drawing of Isabella Brandt ([PAINTER]' first wife) in the British Museum, London - to be a posthumous portrait  of [PAINTER]' daughter Clara Serena (1611-1623).[PAINTER] restrains his explosive temperament and paints not the flesh but the feeling, finding the finest nuances of his favourite colours: red in the girl's face, golden ochre in the hair, and ","RUBENS, Peter Paul",536
42990-4lucretia.jpg,"Lucretia, the virtuous wife of Lucius Tarquinius Collatinus, committed suicide, as she could not endure the shame of being raped by Sextus Tarquinius, as Livy related. This deed secured the legendary Roman lady a place in the series  of exemplary females that in European  painting, particularly in court circles, were depicted as examples of virtue","VERONESE, Paolo",349
33523-37portra.jpg,"Catalogue number: Bredius 173.This painting is a record of the meeting between two of the most remarkable figures in Dutch history: the elderly and combative Remonstrant preacher Johannes Wtenbogaert (1557-1644), whose fame must have been at its height at that time, and the up-and-coming Rembrandt van Rijn, who stood on the threshold of celebrity.Wtenbogaert was also portrayed by Michiel Janszoon van Miereveld and Jacob Adriaenszoon Backer.",REMBRANDT Harmenszoon van Rijn,444
16345-virtu_3.jpg,"Faith {Fides), is showing the viewer a cross-staff and scroll. Of all the Virtues and Vices depicted, this one seems most like a statue",GIOTTO di Bondone,135
38910-01martyx.jpg,"To the testament of Andrea Stazio, a Venetian nobleman who died in 1722, we owe a cycle of paintings of great importance in the history of Venetian art. The will provided that twelve canvases should be painted for the church of San Stae (Venetian for St Eustace). All similar in size, they depict episodes in the lives of the Apostles and their martyrdom. The commission was given to twelve different Venetian painter, ranging from the aged Nicol&#242; Bambini, then seventy-one, through to Giambattista Tiepolo,","TIEPOLO, Giovanni Battista",2182
33576-105portr.jpg,"Catalogue number: Bredius 291.This panel is most probably [PAINTER]'s oil sketch made in preparation for his etching known as the ""Large Coppenol"" of 1658 (and not a copy of it as some scholars assumed). In the etching the composition is reversed, placing the pen in the calligraphers's right hand.Lieven Willemsz van Coppenol (c. 1599-1671) was a well-known calligrapher. His family originates from the Spanish Netherlands from where his grandparents fled and settled in Haarlem about 1579. Van Coppenol appears",REMBRANDT Harmenszoon van Rijn,922
17004-nuenen19.jpg,"Catalogue numbers: F 161, JH 788.In December 1884 [PAINTER] set himself the task of painting and drawing a large series of portraits of the peasants in Brabant. In this group of works he did not want to portray individuals but sought to characterize a type: the peasant. Rather than seeking beauty, he was looking for models that had rough, flat faces with low foreheads and thick lips.The present painting shows a female model wearing a black garment that was traditionally worn when there was a death in the fam","GOGH, Vincent van",720
16996-nuenen11.jpg,"Catalogue numbers: F 125, JH 525.Van Gogh lived in Nuenen between December 1883 and November 1885. From here he made long excursions to the countryside, where the characteristic buildings of the Brabant landscape did not escape his observation. Many water mills stood around Nuenen at the time, among which the ones at Gennep, Coll and Opwetten served as the model for several plein air paintings. The water mill at Gennep is a simple two-storey structure which is depicted in the present painting from the oppos","GOGH, Vincent van",647
17237-5portra5.jpg,"Catalogue numbers: F 541, JH 1893.Working from the large-format portrait drawing that Gauguin left in Arles at the end of December 1888, [PAINTER] returned to the subject of the Arlésienne in January 1890, simultaneously drawing on his reinterpretation of Madame Ginoux with Books of 1888 (F 488). As yet untitled in the painting of that year, the books accompanying Madame Ginoux in subsequent variant all bear the same two titles: Harriet Beecher-Stove's Uncle Tom's Cabin and Charles Dickens's A Christmas Caro","GOGH, Vincent van",757
33653-02misc.jpg,"Catalogue number: Bredius 420.The painting, known as The Money-Changer, is also interpreted as the allegory of miserliness.[PAINTER]'s work is imbued with certain qualities we can call Caravaggesque even if they are not directly derived from the Italian master's work. The highly conscious use of dark and light in constructing compositions is considered part of Caravaggio's legacy. This method was known to [PAINTER] through the mediation of Utrecht painters like Gerrit van Honthorst, who brought stylistic Ca",REMBRANDT Harmenszoon van Rijn,543
16403-mary02.jpg,The picture shows the fresco before the restoration completed in 2002,GIOTTO di Bondone,69
18192-0101grec.jpg,"El Greco' signature on the base of the central candelabrum was discovered in 1983. This discovery constituted a significance advance in the understanding of [PAINTER] early career and formation. In both its iconography and technique the painting demonstrates the artist's origins and training in the traditions of post-Byzantine painting.The icon, which retains its function as an object of veneration in the Church of the Dormition of the Virgin on the island of Syros in the Aegean Sea south-east of Athens, w","GRECO, El",830
41498-2scene04.jpg,"The lunette in the second bay of the loggia shows a view into a room in which two large counters stand parallel to the picture plane. On the one to the right there is a pile of brightly coloured bolts of cloth. Two men are about to cut a length from one of them. A tailor in a striped doublet is seated on the left-hand counter. To his right another man is cutting cloth with a huge pair of shears. A monkey is curled up on the red floor, possibly included because the monkey is a symbol of vanity","UNKNOWN MASTER, Italian",497
16360-13figure.jpg,The band is at the left side of the Birth of the Virgin,GIOTTO di Bondone,55
18233-0503grec.jpg,"Painted for the central panel of the High Altarpiece of the church of Santo Domingo el Antiguo, Toledo, the commission which brought him to Spain. This, the first work executed in Spain, is the only painting by [PAINTER] bearing the date of its execution. It is the first large-scale painting by his hand.There is a clear reminiscence of Venetian paintings of the subject, and specifically of Titian's early masterpiece in the church of the Frari in Venice, but the treatment is his own. The Virgin rises as from ","GRECO, El",2162
16381-chris09.jpg,The picture shows the fresco before the restoration completed in 2002,GIOTTO di Bondone,69
